0,77.43105,81.35935,39.61435,35.3653,12.39245,13.5534,20.3416,50.00145,44.05565,19.2691,13.58375,25.72785,17.26625,4.8539,23.5132,45.91095,38.5665,10.7066,17.69835,25.48625,13.7456,30.47395,29.4663,25.381,41.9527,40.14575,24.068,31.2769
77.43105,0,4.38355,54.4249,39.88705,73.12595,53.61375,54.65915,10.4044,17.16465,52.27085,57.76455,98.4629,107.85955,73.9455,102.15945,16.8893,28.2801,35.86525,30.7957,99.08915,31.3591,37.2709,33.4526,79.717,21.52625,22.71695,31.52225,26.75985
81.35935,4.38355,0,58.35325,43.81545,65.7586,37.52915,58.5875,12.26655,14.54475,44.90345,50.39715,102.39125,111.7879,77.8738,106.0878,20.81765,32.2084,34.5021,29.43255,103.0175,28.95425,41.1993,28.47125,83.64535,18.0648,19.2555,33.5533,23.2984
39.61435,54.4249,58.35325,0,2.5114,29.35065,28.38095,98.60985,21.6248,21.1799,45.1133,27.7021,65.24505,79.9134,101.89935,68.94155,60.83995,72.23075,22.39375,17.5961,65.87125,20.81025,42.2953,39.60495,28.4212,29.19845,30.38915,15.1139,34.43205
35.3653,39.88705,43.81545,2.5114,0,27.8178,26.8481,84.072,19.2628,18.8179,42.75135,41.0892,67.68745,82.3558,103.555,71.38395,46.30215,57.69295,22.5161,17.7184,68.31365,20.93255,39.93335,37.2429,29.81665,26.8365,28.0272,14.53725,32.0701
12.39245,73.12595,65.7586,29.35065,27.8178,0,4.0871,25.87065,55.53045,26.43505,24.7981,19.11275,16.5147,9.51885,16.0326,12.24865,51.44,44.26235,8.33125,11.8113,15.71995,12.23755,36.00295,34.99535,15.11725,47.4817,21.67095,13.80425,36.8059
13.5534,53.61375,37.52915,28.38095,26.8481,4.0871,0,27.0316,29.11855,23.14835,25.959,20.27365,16.3571,13.75245,17.1935,14.0712,52.60095,45.42325,5.5304,8.5246,18.5259,9.4918,37.16385,36.1563,14.2404,21.1234,18.92515,12.83455,37.9668
20.3416,54.65915,58.5875,98.60985,84.072,25.87065,27.0316,0,37.12905,31.1832,7.0062,9.2411,66.22185,30.74445,30.21255,53.1622,33.03855,25.6941,25.1382,33.40835,68.38805,19.81065,17.60155,16.5939,38.85915,29.0803,27.27335,37.5462,18.4045
50.00145,10.4044,12.26655,21.6248,19.2628,55.53045,29.11855,37.12905,0,8.21905,28.4955,33.0942,98.7381,60.40425,84.89205,102.4346,27.8359,39.2267,26.0915,21.022,99.3643,22.41355,25.6775,22.9871,79.9922,12.58065,13.77135,21.5742,17.81425
44.05565,17.16465,14.54475,21.1799,18.8179,26.43505,23.14835,31.1832,8.21905,0,22.5497,27.1484,35.98905,54.4584,56.3051,33.70315,21.9592,20.64035,20.1213,15.0518,38.15785,15.61275,19.73165,17.04125,29.47185,6.63485,7.8255,16.71655,11.8684
19.2691,52.27085,44.90345,45.1133,42.75135,24.7981,25.959,7.0062,28.4955,22.5497,0,5.12235,38.1335,29.67185,21.3252,35.9189,30.58485,23.2404,15.41895,16.47375,37.8919,11.93195,15.14785,14.14025,37.78665,26.6266,17.2352,36.4736,7.92755
13.58375,57.76455,50.39715,27.7021,41.0892,19.11275,20.27365,9.2411,33.0942,27.1484,5.12235,0,32.44815,23.98655,15.63985,30.23355,36.07855,28.7341,12.3856,15.31775,32.20655,9.68245,20.6415,19.6339,32.1013,32.1203,12.54195,30.78825,12.45535
25.72785,98.4629,102.39125,65.24505,67.68745,16.5147,16.3571,66.22185,98.7381,35.98905,38.1335,32.44815,0,11.3116,44.2375,5.1114,105.63005,94.65065,23.39335,21.3653,2.82465,25.66615,85.0359,88.4948,32.0241,68.3457,32.016,23.4322,92.12305
17.26625,107.85955,111.7879,79.9134,82.3558,9.51885,13.75245,30.74445,60.40425,54.4584,29.67185,23.98655,11.3116,0,15.7022,9.097,79.41085,48.96925,15.08645,18.81965,11.07,18.99275,40.8767,39.86915,17.88415,52.35555,39.13925,24.83245,41.6797
4.8539,73.9455,77.8738,101.89935,103.555,16.0326,17.1935,30.21255,84.89205,56.3051,21.3252,15.63985,44.2375,15.7022,0,37.1381,69.62075,58.64135,14.34675,21.3385,46.40365,18.47485,32.53005,41.7158,29.02115,54.2022,52.3953,27.7081,43.5264
23.5132,102.15945,106.0878,68.94155,71.38395,12.24865,14.0712,53.1622,102.4346,33.70315,35.9189,30.23355,5.1114,9.097,37.1381,0,109.3266,98.34715,21.249,19.07935,2.6031,24.15765,47.12375,46.1161,9.52115,45.5265,29.7301,21.14625,47.9267
45.91095,16.8893,20.81765,60.83995,46.30215,51.44,52.60095,33.03855,27.8359,21.9592,30.58485,36.07855,105.63005,79.41085,69.62075,109.3266,0,9.2695,50.7075,32.0419,107.79625,29.9683,21.6144,18.9966,86.1321,18.8596,21.11095,35.06205,24.0487
38.5665,28.2801,32.2084,72.23075,57.69295,44.26235,45.42325,25.6941,39.2267,20.64035,23.2404,28.7341,94.65065,48.96925,58.64135,98.34715,9.2695,0,43.36305,30.7231,96.8168,29.0816,10.375,12.4728,97.5229,17.54075,19.79215,33.74325,17.525
10.7066,35.86525,34.5021,22.39375,22.5161,8.33125,5.5304,25.1382,26.0915,20.1213,15.41895,12.3856,23.39335,15.08645,14.34675,21.249,50.7075,43.36305,0,5.48285,25.56205,5.99735,35.27045,34.26285,20.2736,17.9138,15.43075,9.7453,28.691
17.69835,30.7957,29.43255,17.5961,17.7184,11.8113,8.5246,33.40835,21.022,15.0518,16.47375,15.31775,21.3653,18.81965,21.3385,19.07935,32.0419,30.7231,5.48285,0,23.5341,4.76235,30.8385,27.68725,18.2456,14.4793,11.2892,5.9024,21.9227
25.48625,99.08915,103.0175,65.87125,68.31365,15.71995,18.5259,68.38805,99.3643,38.15785,37.8919,32.20655,2.82465,11.07,46.40365,2.6031,107.79625,96.8168,25.56205,23.5341,0,27.2485,87.20205,90.66095,11.764,70.2908,34.1848,25.60095,94.2892
13.7456,31.3591,28.95425,20.81025,20.93255,12.23755,9.4918,19.81065,22.41355,15.61275,11.93195,9.68245,25.66615,18.99275,18.47485,24.15765,29.9683,29.0816,5.99735,4.76235,27.2485,0,21.72265,18.70525,24.8757,12.49035,10.2921,10.85455,15.44625
30.47395,37.2709,41.1993,42.2953,39.93335,36.00295,37.16385,17.60155,25.6775,19.73165,15.14785,20.6415,85.0359,40.8767,32.53005,47.12375,21.6144,10.375,35.27045,30.8385,87.20205,21.72265,0,5.14235,48.9915,17.65615,15.8218,33.18325,10.1945
29.4663,33.4526,28.47125,39.60495,37.2429,34.99535,36.1563,16.5939,22.9871,17.04125,14.14025,19.6339,88.4948,39.86915,41.7158,46.1161,18.9966,12.4728,34.26285,27.68725,90.66095,18.70525,5.14235,0,47.98385,14.1302,12.8044,29.90295,6.1263
