0,16.14915,29.25735,19.54215,20.255,12.18985,21.4582,13.17685,27.36295,26.04415,10.08675,14.24215,18.92625,14.83715,9.8004
16.14915,0,77.43105,41.35565,50.99815,45.05235,17.26625,15.74435,45.91095,38.5665,10.7032,52.4954,30.47395,29.4663,41.9527
29.25735,77.43105,0,54.4249,10.4612,17.2892,107.85955,37.05425,16.8893,28.2801,35.92205,17.04795,37.27095,33.4526,21.58305
19.54215,41.35565,54.4249,0,21.58385,21.72305,79.9134,27.68575,60.83995,72.23075,22.39375,16.054,61.41815,39.60495,29.19845
20.255,50.99815,10.4612,21.58385,0,8.28685,61.40095,27.22375,27.8359,39.2267,26.09155,7.0432,25.6775,22.9871,12.58065
12.18985,45.05235,17.2892,21.72305,8.28685,0,55.45515,21.2739,21.9592,20.64035,20.1417,5.6691,19.73165,17.04125,6.63485
21.4582,17.26625,107.85955,79.9134,61.40095,55.45515,0,19.1627,79.41085,71.27175,15.08645,34.58345,40.8767,39.86915,52.35555
13.17685,15.74435,37.05425,27.68575,27.22375,21.2739,19.1627,0,54.79185,47.4474,7.226,22.37885,39.35485,38.3472,21.7447
27.36295,45.91095,16.8893,60.83995,27.8359,21.9592,79.41085,54.79185,0,9.15915,50.7075,34.42265,21.6144,18.9966,18.8596
26.04415,38.5665,28.2801,72.23075,39.2267,20.64035,71.27175,47.4474,9.15915,0,43.36305,28.0834,10.37505,12.30595,17.54075
10.08675,10.7032,35.92205,22.39375,26.09155,20.1417,15.08645,7.226,50.7075,43.36305,0,21.24665,35.27045,34.26285,19.47275
14.24215,52.4954,17.04795,16.054,7.0432,5.6691,34.58345,22.37885,34.42265,28.0834,21.24665,0,27.1747,24.4843,14.07785
18.92625,30.47395,37.27095,61.41815,25.6775,19.73165,40.8767,39.35485,21.6144,10.37505,35.27045,27.1747,0,5.14235,17.65615
14.83715,29.4663,33.4526,39.60495,22.9871,17.04125,39.86915,38.3472,18.9966,12.30595,34.26285,24.4843,5.14235,0,14.1302
9.8004,41.9527,21.58305,29.19845,12.58065,6.63485,52.35555,21.7447,18.8596,17.54075,19.47275,14.07785,17.65615,14.1302,0
